Migration und Teilhabe in Niedersachsen - Integrationsmonitoring 2021,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value,Value_2
2018,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,395,395
2018,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,100,100
2018,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,165,165
2018,"Gifhorn",Ukraine,Anzahl,K03151,130,130
2018,"Goslar",Ukraine,Anzahl,K03153,120,120
2018,"Helmstedt",Ukraine,Anzahl,K03154,55,55
2018,"Northeim",Ukraine,Anzahl,K03155,105,105
2018,"Peine",Ukraine,Anzahl,K03157,80,80
2018,"Wolfenbüttel",Ukraine,Anzahl,K03158,55,55
2018,"Göttingen",Ukraine,Anzahl,K03159,495,495
2018,"Statistische Region Braunschweig",Ukraine,Anzahl,K031,1705,1705
2018,"Region Hannover",Ukraine,Anzahl,K03241,4440,4440
2018,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,3410,3410
2018,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,1030,1030
2018,"Diepholz",Ukraine,Anzahl,K03251,165,165
2018,"Hameln-Pyrmont",Ukraine,Anzahl,K03252,360,360
2018,"Hildesheim",Ukraine,Anzahl,K03254,285,285
2018,"Holzminden",Ukraine,Anzahl,K03255,50,50
2018,"Nienburg (Weser)",Ukraine,Anzahl,K03256,75,75
2018,"Schaumburg",Ukraine,Anzahl,K03257,95,95
2018,"Statistische Region Hannover",Ukraine,Anzahl,K032,5475,5475
2018,"Celle",Ukraine,Anzahl,K03351,135,135
2018,"Cuxhaven",Ukraine,Anzahl,K03352,125,125
2018,"Harburg",Ukraine,Anzahl,K03353,205,205
2018,"Lüchow-Dannenberg",Ukraine,Anzahl,K03354,35,35
2018,"Lüneburg",Ukraine,Anzahl,K03355,110,110
2018,"Osterholz",Ukraine,Anzahl,K03356,60,60
2018,"Rotenburg (Wümme)",Ukraine,Anzahl,K03357,100,100
2018,"Heidekreis",Ukraine,Anzahl,K03358,135,135
2018,"Stade",Ukraine,Anzahl,K03359,145,145
2018,"Uelzen",Ukraine,Anzahl,K03360,55,55
2018,"Verden",Ukraine,Anzahl,K03361,85,85
2018,"Statistische Region Lüneburg",Ukraine,Anzahl,K033,1190,1190
2018,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,205,205
2018,"Emden, Stadt",Ukraine,Anzahl,K03402,50,50
2018,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,215,215
2018,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,560,560
2018,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,55,55
2018,"Ammerland",Ukraine,Anzahl,K03451,65,65
2018,"Aurich",Ukraine,Anzahl,K03452,70,70
2018,"Cloppenburg",Ukraine,Anzahl,K03453,275,275
2018,"Emsland",Ukraine,Anzahl,K03454,220,220
2018,"Friesland",Ukraine,Anzahl,K03455,30,30
2018,"Grafschaft Bentheim",Ukraine,Anzahl,K03456,100,100
2018,"Leer",Ukraine,Anzahl,K03457,85,85
2018,"Oldenburg",Ukraine,Anzahl,K03458,120,120
2018,"Osnabrück",Ukraine,Anzahl,K03459,365,365
2018,"Vechta",Ukraine,Anzahl,K03460,170,170
2018,"Wesermarsch",Ukraine,Anzahl,K03461,55,55
2018,"Wittmund",Ukraine,Anzahl,K03462,15,15
2018,"Statistische Region Weser-Ems",Ukraine,Anzahl,K034,2660,2660
2018,"Niedersachsen",Ukraine,Anzahl,K030,11030,11030
2019,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,425,425
2019,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,115,115
2019,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,175,175
2019,"Gifhorn",Ukraine,Anzahl,K03151,135,135
2019,"Goslar",Ukraine,Anzahl,K03153,135,135
2019,"Helmstedt",Ukraine,Anzahl,K03154,60,60
2019,"Northeim",Ukraine,Anzahl,K03155,115,115
2019,"Peine",Ukraine,Anzahl,K03157,85,85
2019,"Wolfenbüttel",Ukraine,Anzahl,K03158,55,55
2019,"Göttingen",Ukraine,Anzahl,K03159,485,485
2019,"Statistische Region Braunschweig",Ukraine,Anzahl,K031,1785,1785
2019,"Region Hannover",Ukraine,Anzahl,K03241,4460,4460
2019,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,3455,3455
2019,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,1005,1005
2019,"Diepholz",Ukraine,Anzahl,K03251,180,180
2019,"Hameln-Pyrmont",Ukraine,Anzahl,K03252,375,375
2019,"Hildesheim",Ukraine,Anzahl,K03254,285,285
2019,"Holzminden",Ukraine,Anzahl,K03255,55,55
2019,"Nienburg (Weser)",Ukraine,Anzahl,K03256,70,70
2019,"Schaumburg",Ukraine,Anzahl,K03257,100,100
2019,"Statistische Region Hannover",Ukraine,Anzahl,K032,5520,5520
2019,"Celle",Ukraine,Anzahl,K03351,140,140
2019,"Cuxhaven",Ukraine,Anzahl,K03352,120,120
2019,"Harburg",Ukraine,Anzahl,K03353,240,240
2019,"Lüchow-Dannenberg",Ukraine,Anzahl,K03354,30,30
2019,"Lüneburg",Ukraine,Anzahl,K03355,110,110
2019,"Osterholz",Ukraine,Anzahl,K03356,60,60
2019,"Rotenburg (Wümme)",Ukraine,Anzahl,K03357,115,115
2019,"Heidekreis",Ukraine,Anzahl,K03358,155,155
2019,"Stade",Ukraine,Anzahl,K03359,140,140
2019,"Uelzen",Ukraine,Anzahl,K03360,70,70
2019,"Verden",Ukraine,Anzahl,K03361,90,90
2019,"Statistische Region Lüneburg",Ukraine,Anzahl,K033,1275,1275
2019,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,220,220
2019,"Emden, Stadt",Ukraine,Anzahl,K03402,55,55
2019,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,215,215
2019,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,545,545
2019,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,65,65
2019,"Ammerland",Ukraine,Anzahl,K03451,70,70
2019,"Aurich",Ukraine,Anzahl,K03452,80,80
2019,"Cloppenburg",Ukraine,Anzahl,K03453,265,265
2019,"Emsland",Ukraine,Anzahl,K03454,255,255
2019,"Friesland",Ukraine,Anzahl,K03455,35,35
2019,"Grafschaft Bentheim",Ukraine,Anzahl,K03456,105,105
2019,"Leer",Ukraine,Anzahl,K03457,130,130
2019,"Oldenburg",Ukraine,Anzahl,K03458,70,70
2019,"Osnabrück",Ukraine,Anzahl,K03459,410,410
2019,"Vechta",Ukraine,Anzahl,K03460,160,160
2019,"Wesermarsch",Ukraine,Anzahl,K03461,65,65
2019,"Wittmund",Ukraine,Anzahl,K03462,10,10
2019,"Statistische Region Weser-Ems",Ukraine,Anzahl,K034,2765,2765
2019,"Niedersachsen",Ukraine,Anzahl,K030,11345,11345
2020,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,415,415
2020,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,140,140
2020,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,175,175
2020,"Gifhorn",Ukraine,Anzahl,K03151,155,155
2020,"Goslar",Ukraine,Anzahl,K03153,145,145
2020,"Helmstedt",Ukraine,Anzahl,K03154,70,70
2020,"Northeim",Ukraine,Anzahl,K03155,105,105
2020,"Peine",Ukraine,Anzahl,K03157,85,85
2020,"Wolfenbüttel",Ukraine,Anzahl,K03158,60,60
2020,"Göttingen",Ukraine,Anzahl,K03159,485,485
2020,"Statistische Region Braunschweig",Ukraine,Anzahl,K031,1835,1835
2020,"Region Hannover",Ukraine,Anzahl,K03241,4325,4325
2020,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,3300,3300
2020,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,1020,1020
2020,"Diepholz",Ukraine,Anzahl,K03251,185,185
2020,"Hameln-Pyrmont",Ukraine,Anzahl,K03252,380,380
2020,"Hildesheim",Ukraine,Anzahl,K03254,285,285
2020,"Holzminden",Ukraine,Anzahl,K03255,45,45
2020,"Nienburg (Weser)",Ukraine,Anzahl,K03256,90,90
2020,"Schaumburg",Ukraine,Anzahl,K03257,110,110
2020,"Statistische Region Hannover",Ukraine,Anzahl,K032,5410,5410
2020,"Celle",Ukraine,Anzahl,K03351,140,140
2020,"Cuxhaven",Ukraine,Anzahl,K03352,130,130
2020,"Harburg",Ukraine,Anzahl,K03353,250,250
2020,"Lüchow-Dannenberg",Ukraine,Anzahl,K03354,55,55
2020,"Lüneburg",Ukraine,Anzahl,K03355,115,115
2020,"Osterholz",Ukraine,Anzahl,K03356,70,70
2020,"Rotenburg (Wümme)",Ukraine,Anzahl,K03357,115,115
2020,"Heidekreis",Ukraine,Anzahl,K03358,145,145
2020,"Stade",Ukraine,Anzahl,K03359,140,140
2020,"Uelzen",Ukraine,Anzahl,K03360,80,80
2020,"Verden",Ukraine,Anzahl,K03361,95,95
2020,"Statistische Region Lüneburg",Ukraine,Anzahl,K033,1335,1335
2020,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,225,225
2020,"Emden, Stadt",Ukraine,Anzahl,K03402,65,65
2020,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,225,225
2020,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,540,540
2020,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,65,65
2020,"Ammerland",Ukraine,Anzahl,K03451,85,85
2020,"Aurich",Ukraine,Anzahl,K03452,90,90
2020,"Cloppenburg",Ukraine,Anzahl,K03453,255,255
2020,"Emsland",Ukraine,Anzahl,K03454,265,265
2020,"Friesland",Ukraine,Anzahl,K03455,45,45
2020,"Grafschaft Bentheim",Ukraine,Anzahl,K03456,110,110
2020,"Leer",Ukraine,Anzahl,K03457,120,120
2020,"Oldenburg",Ukraine,Anzahl,K03458,75,75
2020,"Osnabrück",Ukraine,Anzahl,K03459,425,425
2020,"Vechta",Ukraine,Anzahl,K03460,165,165
2020,"Wesermarsch",Ukraine,Anzahl,K03461,55,55
2020,"Wittmund",Ukraine,Anzahl,K03462,15,15
2020,"Statistische Region Weser-Ems",Ukraine,Anzahl,K034,2830,2830
2020,"Niedersachsen",Ukraine,Anzahl,K030,11410,11410
2021,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,430,430
2021,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,150,150
2021,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,180,180
2021,"Gifhorn",Ukraine,Anzahl,K03151,160,160
2021,"Goslar",Ukraine,Anzahl,K03153,140,140
2021,"Helmstedt",Ukraine,Anzahl,K03154,75,75
2021,"Northeim",Ukraine,Anzahl,K03155,115,115
2021,"Peine",Ukraine,Anzahl,K03157,95,95
2021,"Wolfenbüttel",Ukraine,Anzahl,K03158,70,70
2021,"Göttingen",Ukraine,Anzahl,K03159,495,495
2021,"Statistische Region Braunschweig",Ukraine,Anzahl,K031,1905,1905
2021,"Region Hannover",Ukraine,Anzahl,K03241,4380,4380
2021,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,3295,3295
2021,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,1085,1085
2021,"Diepholz",Ukraine,Anzahl,K03251,220,220
2021,"Hameln-Pyrmont",Ukraine,Anzahl,K03252,390,390
2021,"Hildesheim",Ukraine,Anzahl,K03254,310,310
2021,"Holzminden",Ukraine,Anzahl,K03255,55,55
2021,"Nienburg (Weser)",Ukraine,Anzahl,K03256,85,85
2021,"Schaumburg",Ukraine,Anzahl,K03257,125,125
2021,"Statistische Region Hannover",Ukraine,Anzahl,K032,5560,5560
2021,"Celle",Ukraine,Anzahl,K03351,145,145
2021,"Cuxhaven",Ukraine,Anzahl,K03352,155,155
2021,"Harburg",Ukraine,Anzahl,K03353,275,275
2021,"Lüchow-Dannenberg",Ukraine,Anzahl,K03354,30,30
2021,"Lüneburg",Ukraine,Anzahl,K03355,120,120
2021,"Osterholz",Ukraine,Anzahl,K03356,85,85
2021,"Rotenburg (Wümme)",Ukraine,Anzahl,K03357,140,140
2021,"Heidekreis",Ukraine,Anzahl,K03358,165,165
2021,"Stade",Ukraine,Anzahl,K03359,155,155
2021,"Uelzen",Ukraine,Anzahl,K03360,80,80
2021,"Verden",Ukraine,Anzahl,K03361,95,95
2021,"Statistische Region Lüneburg",Ukraine,Anzahl,K033,1440,1440
2021,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,235,235
2021,"Emden, Stadt",Ukraine,Anzahl,K03402,70,70
2021,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,240,240
2021,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,545,545
2021,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,70,70
2021,"Ammerland",Ukraine,Anzahl,K03451,85,85
2021,"Aurich",Ukraine,Anzahl,K03452,95,95
2021,"Cloppenburg",Ukraine,Anzahl,K03453,240,240
2021,"Emsland",Ukraine,Anzahl,K03454,285,285
2021,"Friesland",Ukraine,Anzahl,K03455,45,45
2021,"Grafschaft Bentheim",Ukraine,Anzahl,K03456,150,150
2021,"Leer",Ukraine,Anzahl,K03457,130,130
2021,"Oldenburg",Ukraine,Anzahl,K03458,85,85
2021,"Osnabrück",Ukraine,Anzahl,K03459,445,445
2021,"Vechta",Ukraine,Anzahl,K03460,180,180
2021,"Wesermarsch",Ukraine,Anzahl,K03461,55,55
2021,"Wittmund",Ukraine,Anzahl,K03462,25,25
2021,"Statistische Region Weser-Ems",Ukraine,Anzahl,K034,2980,2980
2021,"Niedersachsen",Ukraine,Anzahl,K030,11890,11890
2022,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,3565,3565
2022,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,1385,1385
2022,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,2210,2210
2022,"Gifhorn",Ukraine,Anzahl,K03151,2165,2165
2022,"Goslar",Ukraine,Anzahl,K03153,1845,1845
2022,"Helmstedt",Ukraine,Anzahl,K03154,1475,1475
2022,"Northeim",Ukraine,Anzahl,K03155,2680,2680
2022,"Peine",Ukraine,Anzahl,K03157,1830,1830
2022,"Wolfenbüttel",Ukraine,Anzahl,K03158,1690,1690
2022,"Göttingen",Ukraine,Anzahl,K03159,4390,4390
2022,"Statistische Region Braunschweig",Ukraine,Anzahl,K031,23235,23235
2022,"Region Hannover",Ukraine,Anzahl,K03241,22700,22700
2022,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,10175,10175
2022,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,12525,12525
2022,"Diepholz",Ukraine,Anzahl,K03251,2850,2850
2022,"Hameln-Pyrmont",Ukraine,Anzahl,K03252,2755,2755
2022,"Hildesheim",Ukraine,Anzahl,K03254,4310,4310
2022,"Holzminden",Ukraine,Anzahl,K03255,1305,1305
2022,"Nienburg (Weser)",Ukraine,Anzahl,K03256,1780,1780
2022,"Schaumburg",Ukraine,Anzahl,K03257,1995,1995
2022,"Statistische Region Hannover",Ukraine,Anzahl,K032,37695,37695
2022,"Celle",Ukraine,Anzahl,K03351,2270,2270
2022,"Cuxhaven",Ukraine,Anzahl,K03352,2390,2390
2022,"Harburg",Ukraine,Anzahl,K03353,3150,3150
2022,"Lüchow-Dannenberg",Ukraine,Anzahl,K03354,775,775
2022,"Lüneburg",Ukraine,Anzahl,K03355,1945,1945
2022,"Osterholz",Ukraine,Anzahl,K03356,1485,1485
2022,"Rotenburg (Wümme)",Ukraine,Anzahl,K03357,2110,2110
2022,"Heidekreis",Ukraine,Anzahl,K03358,3445,3445
2022,"Stade",Ukraine,Anzahl,K03359,2945,2945
2022,"Uelzen",Ukraine,Anzahl,K03360,1515,1515
2022,"Verden",Ukraine,Anzahl,K03361,1730,1730
2022,"Statistische Region Lüneburg",Ukraine,Anzahl,K033,23760,23760
2022,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,1175,1175
2022,"Emden, Stadt",Ukraine,Anzahl,K03402,975,975
2022,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,2015,2015
2022,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,2900,2900
2022,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,1100,1100
2022,"Ammerland",Ukraine,Anzahl,K03451,1520,1520
2022,"Aurich",Ukraine,Anzahl,K03452,1780,1780
2022,"Cloppenburg",Ukraine,Anzahl,K03453,2910,2910
2022,"Emsland",Ukraine,Anzahl,K03454,3980,3980
2022,"Friesland",Ukraine,Anzahl,K03455,1245,1245
2022,"Grafschaft Bentheim",Ukraine,Anzahl,K03456,2115,2115
2022,"Leer",Ukraine,Anzahl,K03457,2040,2040
2022,"Oldenburg",Ukraine,Anzahl,K03458,1340,1340
2022,"Osnabrück",Ukraine,Anzahl,K03459,5010,5010
2022,"Vechta",Ukraine,Anzahl,K03460,2225,2225
2022,"Wesermarsch",Ukraine,Anzahl,K03461,1300,1300
2022,"Wittmund",Ukraine,Anzahl,K03462,905,905
2022,"Statistische Region Weser-Ems",Ukraine,Anzahl,K034,34540,34540
2022,"Niedersachsen",Ukraine,Anzahl,K030,119230,119230
2023,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,3765,3765
2023,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,1385,1385
2023,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,2170,2170
2023,"Gifhorn",Ukraine,Anzahl,K03151,1845,1845
2023,"Goslar",Ukraine,Anzahl,K03153,2265,2265
2023,"Helmstedt",Ukraine,Anzahl,K03154,1555,1555
2023,"Northeim",Ukraine,Anzahl,K03155,2615,2615
2023,"Peine",Ukraine,Anzahl,K03157,1980,1980
2023,"Wolfenbüttel",Ukraine,Anzahl,K03158,1630,1630
2023,"Göttingen",Ukraine,Anzahl,K03159,4720,4720
2023,"Statistische Region Braunschweig",Ukraine,Anzahl,K031,23925,23925
2023,"Region Hannover",Ukraine,Anzahl,K03241,19975,19975
2023,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,11260,11260
2023,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,8715,8715
2023,"Diepholz",Ukraine,Anzahl,K03251,2940,2940
2023,"Hameln-Pyrmont",Ukraine,Anzahl,K03252,2975,2975
2023,"Hildesheim",Ukraine,Anzahl,K03254,4030,4030
2023,"Holzminden",Ukraine,Anzahl,K03255,1480,1480
2023,"Nienburg (Weser)",Ukraine,Anzahl,K03256,1915,1915
2023,"Schaumburg",Ukraine,Anzahl,K03257,2070,2070
2023,"Statistische Region Hannover",Ukraine,Anzahl,K032,35385,35385
2023,"Celle",Ukraine,Anzahl,K03351,2440,2440
2023,"Cuxhaven",Ukraine,Anzahl,K03352,2460,2460
2023,"Harburg",Ukraine,Anzahl,K03353,2975,2975
2023,"Lüchow-Dannenberg",Ukraine,Anzahl,K03354,765,765
2023,"Lüneburg",Ukraine,Anzahl,K03355,1910,1910
2023,"Osterholz",Ukraine,Anzahl,K03356,1550,1550
2023,"Rotenburg (Wümme)",Ukraine,Anzahl,K03357,2090,2090
2023,"Heidekreis",Ukraine,Anzahl,K03358,3120,3120
2023,"Stade",Ukraine,Anzahl,K03359,3445,3445
2023,"Uelzen",Ukraine,Anzahl,K03360,1535,1535
2023,"Verden",Ukraine,Anzahl,K03361,1850,1850
2023,"Statistische Region Lüneburg",Ukraine,Anzahl,K033,24140,24140
2023,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,1275,1275
2023,"Emden, Stadt",Ukraine,Anzahl,K03402,1025,1025
2023,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,2590,2590
2023,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,3235,3235
2023,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,1440,1440
2023,"Ammerland",Ukraine,Anzahl,K03451,1450,1450
2023,"Aurich",Ukraine,Anzahl,K03452,1855,1855
2023,"Cloppenburg",Ukraine,Anzahl,K03453,3020,3020
2023,"Emsland",Ukraine,Anzahl,K03454,4535,4535
2023,"Friesland",Ukraine,Anzahl,K03455,1245,1245
2023,"Grafschaft Bentheim",Ukraine,Anzahl,K03456,2195,2195
2023,"Leer",Ukraine,Anzahl,K03457,1940,1940
2023,"Oldenburg",Ukraine,Anzahl,K03458,1310,1310
2023,"Osnabrück",Ukraine,Anzahl,K03459,5320,5320
2023,"Vechta",Ukraine,Anzahl,K03460,2375,2375
2023,"Wesermarsch",Ukraine,Anzahl,K03461,1245,1245
2023,"Wittmund",Ukraine,Anzahl,K03462,830,830
2023,"Statistische Region Weser-Ems",Ukraine,Anzahl,K034,36880,36880
2023,"Niedersachsen",Ukraine,Anzahl,K030,120325,120325
2024,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,3650,3650
2024,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,1485,1485
2024,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,2225,2225
2024,"Gifhorn",Ukraine,Anzahl,K03151,1860,1860
2024,"Goslar",Ukraine,Anzahl,K03153,2215,2215
2024,"Helmstedt",Ukraine,Anzahl,K03154,1480,1480
2024,"Northeim",Ukraine,Anzahl,K03155,2670,2670
2024,"Peine",Ukraine,Anzahl,K03157,1980,1980
2024,"Wolfenbüttel",Ukraine,Anzahl,K03158,1540,1540
2024,"Göttingen",Ukraine,Anzahl,K03159,4635,4635
2024,"Statistische Region Braunschweig",Ukraine,Anzahl,K031,23740,23740
2024,"Region Hannover",Ukraine,Anzahl,K03241,20720,20720
2024,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,12065,12065
2024,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,8655,8655
2024,"Diepholz",Ukraine,Anzahl,K03251,3145,3145
2024,"Hameln-Pyrmont",Ukraine,Anzahl,K03252,2910,2910
2024,"Hildesheim",Ukraine,Anzahl,K03254,3835,3835
2024,"Holzminden",Ukraine,Anzahl,K03255,1575,1575
2024,"Nienburg (Weser)",Ukraine,Anzahl,K03256,2165,2165
2024,"Schaumburg",Ukraine,Anzahl,K03257,2135,2135
2024,"Statistische Region Hannover",Ukraine,Anzahl,K032,36485,36485
2024,"Celle",Ukraine,Anzahl,K03351,2460,2460
2024,"Cuxhaven",Ukraine,Anzahl,K03352,2310,2310
2024,"Harburg",Ukraine,Anzahl,K03353,2915,2915
2024,"Lüchow-Dannenberg",Ukraine,Anzahl,K03354,695,695
2024,"Lüneburg",Ukraine,Anzahl,K03355,1880,1880
2024,"Osterholz",Ukraine,Anzahl,K03356,1475,1475
2024,"Rotenburg (Wümme)",Ukraine,Anzahl,K03357,2010,2010
2024,"Heidekreis",Ukraine,Anzahl,K03358,2400,2400
2024,"Stade",Ukraine,Anzahl,K03359,3430,3430
2024,"Uelzen",Ukraine,Anzahl,K03360,1415,1415
2024,"Verden",Ukraine,Anzahl,K03361,1985,1985
2024,"Statistische Region Lüneburg",Ukraine,Anzahl,K033,22970,22970
2024,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,1265,1265
2024,"Emden, Stadt",Ukraine,Anzahl,K03402,1030,1030
2024,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,2790,2790
2024,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,3350,3350
2024,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,1465,1465
2024,"Ammerland",Ukraine,Anzahl,K03451,1455,1455
2024,"Aurich",Ukraine,Anzahl,K03452,1815,1815
2024,"Cloppenburg",Ukraine,Anzahl,K03453,3030,3030
2024,"Emsland",Ukraine,Anzahl,K03454,5090,5090
2024,"Friesland",Ukraine,Anzahl,K03455,1205,1205
2024,"Grafschaft Bentheim",Ukraine,Anzahl,K03456,2120,2120
2024,"Leer",Ukraine,Anzahl,K03457,1895,1895
2024,"Oldenburg",Ukraine,Anzahl,K03458,1250,1250
2024,"Osnabrück",Ukraine,Anzahl,K03459,5235,5235
2024,"Vechta",Ukraine,Anzahl,K03460,2560,2560
2024,"Wesermarsch",Ukraine,Anzahl,K03461,1150,1150
2024,"Wittmund",Ukraine,Anzahl,K03462,745,745
2024,"Statistische Region Weser-Ems",Ukraine,Anzahl,K034,37440,37440
2024,"Niedersachsen",Ukraine,Anzahl,K030,120635,120635
2025,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,3705,3705
2025,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,1490,1490
2025,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,2415,2415
2025,"Gifhorn",Ukraine,Anzahl,K03151,1985,1985
2025,"Goslar",Ukraine,Anzahl,K03153,2265,2265
2025,"Helmstedt",Ukraine,Anzahl,K03154,1700,1700
2025,"Northeim",Ukraine,Anzahl,K03155,2585,2585
2025,"Peine",Ukraine,Anzahl,K03157,2150,2150
2025,"Wolfenbüttel",Ukraine,Anzahl,K03158,1590,1590
2025,"Göttingen",Ukraine,Anzahl,K03159,5005,5005
2025,"Statistische Region Braunschweig",Ukraine,Anzahl,K031,24895,24895
2025,"Region Hannover",Ukraine,Anzahl,K03241,21475,21475
2025,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,13175,13175
2025,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,8300,8300
2025,"Diepholz",Ukraine,Anzahl,K03251,3355,3355
2025,"Hameln-Pyrmont",Ukraine,Anzahl,K03252,2985,2985
2025,"Hildesheim",Ukraine,Anzahl,K03254,4115,4115
2025,"Holzminden",Ukraine,Anzahl,K03255,1710,1710
2025,"Nienburg (Weser)",Ukraine,Anzahl,K03256,2235,2235
2025,"Schaumburg",Ukraine,Anzahl,K03257,2195,2195
2025,"Statistische Region Hannover",Ukraine,Anzahl,K032,38080,38080
2025,"Celle",Ukraine,Anzahl,K03351,2625,2625
2025,"Cuxhaven",Ukraine,Anzahl,K03352,2495,2495
2025,"Harburg",Ukraine,Anzahl,K03353,3035,3035
2025,"Lüchow-Dannenberg",Ukraine,Anzahl,K03354,820,820
2025,"Lüneburg",Ukraine,Anzahl,K03355,2115,2115
2025,"Osterholz",Ukraine,Anzahl,K03356,1485,1485
2025,"Rotenburg (Wümme)",Ukraine,Anzahl,K03357,2230,2230
2025,"Heidekreis",Ukraine,Anzahl,K03358,2480,2480
2025,"Stade",Ukraine,Anzahl,K03359,3380,3380
2025,"Uelzen",Ukraine,Anzahl,K03360,1385,1385
2025,"Verden",Ukraine,Anzahl,K03361,2295,2295
2025,"Statistische Region Lüneburg",Ukraine,Anzahl,K033,24355,24355
2025,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,1385,1385
2025,"Emden, Stadt",Ukraine,Anzahl,K03402,1085,1085
2025,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,3070,3070
2025,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,3425,3425
2025,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,1590,1590
2025,"Ammerland",Ukraine,Anzahl,K03451,1590,1590
2025,"Aurich",Ukraine,Anzahl,K03452,1940,1940
2025,"Cloppenburg",Ukraine,Anzahl,K03453,3355,3355
2025,"Emsland",Ukraine,Anzahl,K03454,5210,5210
2025,"Friesland",Ukraine,Anzahl,K03455,1290,1290
2025,"Grafschaft Bentheim",Ukraine,Anzahl,K03456,2200,2200
2025,"Leer",Ukraine,Anzahl,K03457,2075,2075
2025,"Oldenburg",Ukraine,Anzahl,K03458,1420,1420
2025,"Osnabrück",Ukraine,Anzahl,K03459,5275,5275
2025,"Vechta",Ukraine,Anzahl,K03460,2670,2670
2025,"Wesermarsch",Ukraine,Anzahl,K03461,1305,1305
2025,"Wittmund",Ukraine,Anzahl,K03462,770,770
